Participant,Sex,Age,AgeGroup,AcquisitionAge,Univ.ProfNativeEngSpeakerYesNo,TrainingGroup,Word,PrePosttraining,OnsetMedialCoda,TrainedNewWord,VoicedUnvoiced,Phoneme,POA,Position,tierNumber,tiermeaning,HKUNativeSoundingYesNo,RUNativeSoundingYesNo,ComprehensionPerformanceT1T2,Column1,onset,offset,midpoint,midbottom,midtop,soundname,intervalname,F0_Max,F0_Average,midF0_max,midF0_avg,First_Formant,First_Formant_mid,Second_Formant,Second_Formant_mid,Third_Formant,Third_Formant_mid,Intensity_Max,Intensity_Max_mid,Intensity_Average,Intensity_Average_mid,Mid_Duration,Duration,Dur
1408,,,Univerisity Students,,,Yes,bag,pre,coda,trained,voiced,g,velar,onset,3, ,,,,3,1,1,1,1,1,renamed_32,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,901,900,1924,1944,3249,3106,51,36,23,18,0,0,0
1408,,,Univerisity Students,,,Yes,bag,pre,coda,trained,voiced,g,velar,coda,3, ,,,,3,1,1,1,1,1,renamed_32,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,1123,856,1842,1914,2274,2669,41,41,27,29,0,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1408,,,Univerisity Students,,,Yes,bag,post,coda,trained,voiced,g,velar,vowel,1, ,,,,1,0,1,1,1,1,renamed_33,vowel,181,172,180,169,897,871,1782,1756,2846,2682,64,63,57,58,0,0.32088217,321
1408,,,Univerisity Students,,,Yes,bag,post,coda,trained,voiced,g,velar,onset,2, ,,,,2,0,0,0,0,0,renamed_33,null asp,178,178,--undefined--,--undefined--,1207,1126,2268,2232,3668,3466,63,55,45,42,0,0,0
1408,,,Univerisity Students,,,Yes,bag,post,coda,trained,voiced,g,velar,coda,2, ,,,,2,1,1,1,1,1,renamed_33,null asp,--undefined--,--undefined--,--undefined--,--undefined--,1586,1037,2193,2056,2772,2930,42,42,37,38,0,0,0
1408,,,Univerisity Students,,,Yes,bag,post,coda,trained,voiced,g,velar,onset,3, ,,,,3,0,0,0,0,0,renamed_33,vbar,--undefined--,--undefined--,--undefined--,--undefined--,1331,1346,2530,2410,3786,3692,39,38,38,37,0,0.04018277,40
1408,,,Univerisity Students,,,Yes,bag,post,coda,trained,voiced,g,velar,coda,3, ,,,,3,1,1,1,1,1,renamed_33,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,1586,1037,2193,2056,2772,2930,42,42,37,38,0,0,0
,,,Univerisity Students,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1408,,, ,,,yes,bagger,pre,medial,trained,voiced,g,velar,vowel,1, ,,,,1,1,1,1,1,1,renamed_34,vowel,211,196,200,195,755,734,2108,2093,2731,2709,52,52,49,50,0,0.1234275,123
1408,,,Univerisity Students,,,yes,bagger,pre,medial,trained,voiced,g,velar,vowel,1, ,,,,1,1,1,1,1,1,renamed_34,vowel,--undefined--,--undefined--,--undefined--,--undefined--,727,737,1797,1793,2711,2737,46,43,34,35,0,0.15083782,151
1408,,,Univerisity Students,,,yes,bagger,pre,medial,trained,voiced,g,velar,onset,2, ,,,,2,1,1,1,1,1,renamed_34,null asp,212,212,--undefined--,--undefined--,953,887,1796,1883,3134,3065,47,28,22,17,0,0,0
1408,,,Univerisity Students,,,yes,bagger,pre,medial,trained,voiced,g,velar,coda,2, ,,,,2,1,1,1,1,1,renamed_34,null asp,194,193,194,194,1322,897,1797,1938,2201,2556,43,43,39,39,0,0,0
1408,,,Univerisity Students,,,yes,bagger,pre,medial,trained,voiced,g,velar,onset,3, ,,,,3,1,1,1,1,1,renamed_34,null vbar,212,212,--undefined--,--undefined--,953,887,1796,1883,3134,3065,47,28,22,17,0,0,0
1408,,,Univerisity Students,,,yes,bagger,pre,medial,trained,voiced,g,velar,coda,3, ,,,,3,1,1,1,1,1,renamed_34,vbar,194,193,194,193,724,758,2191,2167,3147,2857,40,40,36,35,0,0.03736662,37
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1408,,,Univerisity Students,,,yes,bagger,post,medial,new word,voiced,g,velar,vowel,1, ,,,,1,1,1,1,1,1,renamed_35,vowel,187,183,187,183,855,792,1968,1897,2665,2629,63,63,61,61,0,0.11643731,116
1408,,,Univerisity Students,,,yes,bagger,post,medial,new word,voiced,g,velar,vowel,1, ,,,,1,1,1,1,1,1,renamed_35,vowel,595,391,595,391,716,748,1851,1792,2298,2521,54,52,44,43,0,0.25349882,253
1408,,,Univerisity Students,,,yes,bagger,post,medial,new word,voiced,g,velar,onset,2, ,,,,2,0,1,0,0,0,renamed_35,null asp,186,180,182,180,788,1208,2188,2322,3553,3564,62,51,44,41,0,0,0
1408,,,Univerisity Students,,,yes,bagger,post,medial,new word,voiced,g,velar,coda,2, ,,,,2,1,1,1,1,1,renamed_35,null asp,183,183,183,183,730,659,1825,1929,2480,2478,53,53,47,45,0,0,0
1408,,,Univerisity Students,,,yes,bagger,post,medial,new word,voiced,g,velar,onset,3, ,,,,3,0,0,0,0,0,renamed_35,vbar,182,180,182,180,1011,1084,2181,2304,3709,3523,46,43,41,39,0,0.06883049,69
1408,,,Univerisity Students,,,yes,bagger,post,medial,new word,voiced,g,velar,coda,3, ,,,,3,1,1,1,1,1,renamed_35,vbar,183,183,183,183,492,608,2168,2088,2303,2500,49,44,43,42,0,0.04659295,47
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1408,,,Univerisity Students,,,yes,bigger,pre,medial,new word,voiced,g,velar,vowel,1, ,,,,1,1,1,1,1,1,renamed_36,vowel,194,192,194,192,543,532,2341,2341,2715,2734,54,54,50,51,0,0.07919696,79
1408,,,Univerisity Students,,,yes,bigger,pre,medial,new word,voiced,g,velar,vowel,1, ,,,,1,1,1,1,1,1,renamed_36,vowel,107,94,107,94,673,675,1785,1772,2528,2558,46,46,43,43,0,0.08516386,85
1408,,,Univerisity Students,,,yes,bigger,pre,medial,new word,voiced,g,velar,onset,2, ,,,,2,0,1,1,0,1,renamed_36,null asp,--undefined--,--undefined--,--undefined--,--undefined--,821,802,2003,1945,3063,3085,49,34,26,21,0,0,0
1408,,,Univerisity Students,,,yes,bigger,pre,medial,new word,voiced,g,velar,coda,2, ,,,,2,1,1,1,1,1,renamed_36,null asp,566,472,566,559,570,591,2024,2014,2701,2552,46,46,42,41,0,0,0
1408,,,Univerisity Students,,,yes,bigger,pre,medial,new word,voiced,g,velar,onset,3, ,,,,3,0,1,1,0,1,renamed_36,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,821,802,2003,1945,3063,3085,49,34,26,21,0,0,0
1408,,,Univerisity Students,,,yes,bigger,pre,medial,new word,voiced,g,velar,coda,3, ,,,,3,1,1,1,1,1,renamed_36,vbar,190,189,189,189,527,536,2172,2149,2849,2724,39,39,38,38,0,0.02047615,20
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1408,,,Univerisity Students,,,yes,bigger,post,medial,trained,voiced,g,velar,vowel,1, ,,,,1,0,0,0,0,0,renamed_37,vowel,193,191,191,191,421,426,2228,2223,2661,2638,65,65,62,64,0,0.07326898,73
1408,,,Univerisity Students,,,yes,bigger,post,medial,trained,voiced,g,velar,vowel,1, ,,,,1,1,1,1,1,1,renamed_37,vowel,158,150,153,143,582,633,1777,1826,2308,2430,59,59,51,51,0,0.19758503,198
1408,,,Univerisity Students,,,yes,bigger,post,medial,trained,voiced,g,velar,onset,2, ,,,,2,0,0,0,0,0,renamed_37,null asp,191,190,--undefined--,--undefined--,539,1282,2174,2454,3473,3702,58,51,43,41,0,0,0
1408,,,Univerisity Students,,,yes,bigger,post,medial,trained,voiced,g,velar,coda,2, ,,,,2,0,1,0,0,1,renamed_37,null asp,193,193,193,193,691,711,2086,2084,2524,2576,57,54,51,50,0,0,0
1408,,,Univerisity Students,,,yes,bigger,post,medial,trained,voiced,g,velar,onset,3, ,,,,3,0,0,0,0,0,renamed_37,vbar,191,190,--undefined--,--undefined--,539,1282,2174,2454,3473,3702,58,51,43,41,0,0.05331333,53
1408,,,Univerisity Students,,,yes,bigger,post,medial,trained,voiced,g,velar,coda,3, ,,,,3,0,0,0,0,0,renamed_37,vbar,193,193,193,193,413,477,2459,2295,2770,2645,52,49,50,50,0,0.02632648,26
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1408,,,Univerisity Students,,,yes,bobbing,pre,medial,trained,voiced,b,bilabial,vowel,1, ,,,,1,1,1,1,1,1,renamed_38,vowel,201,193,195,192,601,579,1001,1031,2691,2693,55,54,51,52,0,0.10750605,108
1408,,,Univerisity Students,,,yes,bobbing,pre,medial,trained,voiced,b,bilabial,vowel,1, ,,,,1,1,1,1,1,1,renamed_38,vowel,84,83,84,83,559,584,2335,2338,2844,2861,48,47,45,45,0,0.06827877,68
1408,,,Univerisity Students,,,yes,bobbing,pre,medial,trained,voiced,b,bilabial,onset,2, ,,,,2,1,1,1,1,1,renamed_38,null asp,202,200,--undefined--,--undefined--,1105,895,1838,1902,2752,2938,48,34,24,20,0,0,0
1408,,,Univerisity Students,,,yes,bobbing,pre,medial,trained,voiced,b,bilabial,coda,2, ,,,,2,1,1,1,1,1,renamed_38,null asp,192,192,192,192,790,747,1989,2059,2659,3059,44,37,35,33,0,0,0
1408,,,Univerisity Students,,,yes,bobbing,pre,medial,trained,voiced,b,bilabial,onset,3, ,,,,3,1,1,1,1,1,renamed_38,null vbar,202,200,--undefined--,--undefined--,1105,895,1838,1902,2752,2938,48,34,24,20,0,0,0
1408,,,Univerisity Students,,,yes,bobbing,pre,medial,trained,voiced,b,bilabial,coda,3, ,,,,3,1,1,1,1,1,renamed_38,vbar,192,192,192,192,739,734,2324,2249,3690,3445,39,36,34,33,0,0.03374948,34
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1408,,,Univerisity Students,,,yes,bobbing,post,medial,trained,voiced,b,bilabial,vowel,1, ,,,,1,0,1,1,1,1,renamed_39,vowel,194,182,184,181,767,750,1110,1091,2373,2379,65,65,64,65,0,0.11017548,110
1408,,,Univerisity Students,,,yes,bobbing,post,medial,trained,voiced,b,bilabial,vowel,1, ,,,,1,1,1,1,1,1,renamed_39,vowel,100,87,100,84,582,573,2043,2085,2739,2771,54,54,53,53,0,0.05344785,53
1408,,,Univerisity Students,,,yes,bobbing,post,medial,trained,voiced,b,bilabial,onset,2, ,,,,2,0,0,0,0,0,renamed_39,null asp,203,187,176,176,833,1078,2090,2200,3355,3508,59,52,43,39,0,0,0
1408,,,Univerisity Students,,,yes,bobbing,post,medial,trained,voiced,b,bilabial,coda,2, ,,,,2,1,1,1,1,1,renamed_39,null asp,182,179,182,179,710,726,1552,1750,2515,2835,58,54,46,43,0,0,0
1408,,,Univerisity Students,,,yes,bobbing,post,medial,trained,voiced,b,bilabial,onset,3, ,,,,3,0,0,0,0,0,renamed_39,vbar,181,178,178,177,486,655,1801,1927,2810,3287,45,42,40,40,0,0.04420608,44
1408,,,Univerisity Students,,,yes,bobbing,post,medial,trained,voiced,b,bilabial,coda,3, ,,,,3,1,1,1,1,1,renamed_39,vbar,182,179,182,179,676,723,1642,1762,2580,2832,58,54,46,43,0,0.10002337,100
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1408,,,Univerisity Students,,,Yes,cab,pre,coda,new word,voiced,b,bilabial,vowel,1, ,,,,1,1,1,1,1,1,renamed_40,vowel,223,178,204,173,979,951,1754,1755,2598,2541,49,49,46,47,0,0.20632583,206
1408,,,Univerisity Students,,,Yes,cab,pre,coda,new word,voiced,b,bilabial,onset,2, ,,,,2,1,1,1,1,1,renamed_40,asp,--undefined--,--undefined--,--undefined--,--undefined--,1192,1283,2468,2430,2802,2873,46,46,42,43,0,0.10177262,102
1408,,,Univerisity Students,,,Yes,cab,pre,coda,new word,voiced,b,bilabial,coda,2, ,,,,2,1,1,1,1,1,renamed_40,null asp,142,140,140,140,778,805,1853,1875,2889,2883,35,28,24,22,0,0,0
1408,,,Univerisity Students,,,Yes,cab,pre,coda,new word,voiced,b,bilabial,onset,3, ,,,,3,1,1,1,1,1,renamed_40,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,1192,1283,2468,2430,2802,2873,46,46,42,43,0,0,0
1408,,,Univerisity Students,,,Yes,cab,pre,coda,new word,voiced,b,bilabial,coda,3, ,,,,3,1,1,1,1,1,renamed_40,null vbar?,142,140,140,140,778,805,1853,1875,2889,2883,35,28,24,22,0,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1408,,,Univerisity Students,,,Yes,cab,post,coda,new word,voiced,b,bilabial,vowel,1, ,,,,1,0,1,1,0,1,renamed_41,vowel,222,181,200,172,961,880,1850,1832,2718,2687,60,60,57,57,0,0.26096834,261
1408,,,Univerisity Students,,,Yes,cab,post,coda,new word,voiced,b,bilabial,onset,2, ,,,,2,0,0,0,0,0,renamed_41,asp,220,219,219,219,872,866,2626,2606,3057,3118,58,56,55,55,0,0.05011423,50
1408,,,Univerisity Students,,,Yes,cab,post,coda,new word,voiced,b,bilabial,coda,2, ,,,,2,1,1,1,1,1,renamed_41,null asp,--undefined--,--undefined--,--undefined--,--undefined--,911,792,2056,1918,3328,3138,49,45,39,37,0,0,0
1408,,,Univerisity Students,,,Yes,cab,post,coda,new word,voiced,b,bilabial,onset,3, ,,,,3,0,0,0,0,0,renamed_41,null vbar,220,219,219,219,872,866,2626,2606,3057,3118,58,56,55,55,0,0,0
1408,,,Univerisity Students,,,Yes,cab,post,coda,new word,voiced,b,bilabial,coda,3, ,,,,3,1,1,1,1,1,renamed_41,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,911,792,2056,1918,3328,3138,49,45,39,37,0,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1408,,,Univerisity Students,,,Yes,cub,pre,coda,trained,voiced,b,bilabial,vowel,1, ,,,,1,1,1,1,1,1,renamed_42,vowel,583,323,569,291,732,840,1613,1630,2595,2690,49,49,45,45,0,0.13214565,132
1408,,,Univerisity Students,,,Yes,cub,pre,coda,trained,voiced,b,bilabial,onset,2, ,,,,2,1,1,1,1,1,renamed_42,asp,--undefined--,--undefined--,--undefined--,--undefined--,740,952,1971,1963,2824,2678,39,39,35,36,0,0.05923621,59
1408,,,Univerisity Students,,,Yes,cub,pre,coda,trained,voiced,b,bilabial,coda,2, ,,,,2,1,1,1,1,1,renamed_42,null asp,79,78,79,78,750,784,1754,1705,2946,3031,42,35,28,28,0,0,0
1408,,,Univerisity Students,,,Yes,cub,pre,coda,trained,voiced,b,bilabial,onset,3, ,,,,3,1,1,1,1,1,renamed_42,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,740,952,1971,1963,2824,2678,39,39,35,36,0,0,0
1408,,,Univerisity Students,,,Yes,cub,pre,coda,trained,voiced,b,bilabial,coda,3, ,,,,3,1,1,1,1,1,renamed_42,null vbar,79,78,79,78,750,784,1754,1705,2946,3031,42,35,28,28,0,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1408,,,Univerisity Students,,,Yes,cub,post,coda,trained,voiced,b,bilabial,vowel,1, ,,,,1,0,1,1,1,1,renamed_43,vowel,217,184,210,176,798,782,1496,1487,2542,2533,63,63,58,60,0,0.1726525,173
1408,,,Univerisity Students,,,Yes,cub,post,coda,trained,voiced,b,bilabial,onset,2, ,,,,2,0,0,0,0,0,renamed_43,asp,--undefined--,--undefined--,--undefined--,--undefined--,694,807,2049,1971,2902,2643,57,57,52,52,0,0.07406316,74
1408,,,Univerisity Students,,,Yes,cub,post,coda,trained,voiced,b,bilabial,coda,2, ,,,,2,1,1,1,1,1,renamed_43,null asp,--undefined--,--undefined--,--undefined--,--undefined--,884,859,2073,1890,3319,3147,42,37,35,33,0,0,0
1408,,,Univerisity Students,,,Yes,cub,post,coda,trained,voiced,b,bilabial,onset,3, ,,,,3,0,0,0,0,0,renamed_43,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,694,806,2051,1970,2897,2641,57,57,52,52,0,0,0
1408,,,Univerisity Students,,,Yes,cub,post,coda,trained,voiced,b,bilabial,coda,3, ,,,,3,1,1,1,1,1,renamed_43,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,884,859,2073,1890,3319,3147,42,37,35,33,0,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1408,,,Univerisity Students,,,Yes,dog,pre,coda,new word,voiced,g,velar,vowel,1, ,,,,1,1,1,1,1,1,renamed_44,vowel,206,147,189,123,703,695,1170,1201,2514,2562,54,51,46,47,0,0.19412444,194
1408,,,Univerisity Students,,,Yes,dog,pre,coda,new word,voiced,g,velar,onset,2, ,,,,2,1,1,1,1,1,renamed_44,null asp,209,199,--undefined--,--undefined--,853,884,1864,2017,3173,3135,51,34,26,21,0,0,0
1408,,,Univerisity Students,,,Yes,dog,pre,coda,new word,voiced,g,velar,coda,2, ,,,,2,1,1,1,1,1,renamed_44,null asp,--undefined--,--undefined--,--undefined--,--undefined--,875,874,1852,1836,3141,3081,35,34,25,23,0,0,0
1408,,,Univerisity Students,,,Yes,dog,pre,coda,new word,voiced,g,velar,onset,3, ,,,,3,1,1,1,1,1,renamed_44,null vbar,209,199,--undefined--,--undefined--,853,884,1864,2017,3173,3135,51,34,26,21,0,0,0
1408,,,Univerisity Students,,,Yes,dog,pre,coda,new word,voiced,g,velar,coda,3, ,,,,3,1,1,1,1,1,renamed_44,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,875,874,1852,1836,3141,3081,35,34,25,23,0,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1408,,,Univerisity Students,,,Yes,dog,post,coda,new word,voiced,g,velar,vowel,1, ,,,,1,0,1,1,0,1,renamed_45,vowel,185,155,179,146,762,740,1111,1198,2604,2522,65,64,60,61,0,0.31235293,312
1408,,,Univerisity Students,,,Yes,dog,post,coda,new word,voiced,g,velar,onset,2, ,,,,2,0,0,0,0,0,renamed_45,null asp,185,183,--undefined--,--undefined--,662,612,2260,2242,3504,3380,61,58,56,56,0,0,0
1408,,,Univerisity Students,,,Yes,dog,post,coda,new word,voiced,g,velar,coda,2, ,,,,2,1,1,1,1,1,renamed_45,null asp,--undefined--,--undefined--,--undefined--,--undefined--,965,996,1989,1786,3908,3160,45,37,35,33,0,0,0
1408,,,Univerisity Students,,,Yes,dog,post,coda,new word,voiced,g,velar,onset,3, ,,,,3,0,0,0,0,0,renamed_45,vbar,185,183,--undefined--,--undefined--,662,612,2260,2242,3504,3380,61,58,56,56,0,0.03851531,39
1408,,,Univerisity Students,,,Yes,dog,post,coda,new word,voiced,g,velar,coda,3, ,,,,3,1,1,1,1,1,renamed_45,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,965,996,1989,1786,3908,3160,45,37,35,33,0,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1408,,,Univerisity Students,,,Yes,fad,pre,coda,new word,voiced,d,alveolar,vowel,1, ,,,,1,1,1,1,1,1,renamed_46,vowel,210,192,194,187,749,850,1719,1796,2874,2799,49,48,38,39,0,0.25949041,259
1408,,,Univerisity Students,,,Yes,fad,pre,coda,new word,voiced,d,alveolar,coda,2, ,,,,2,1,1,1,1,1,renamed_46,null asp,--undefined--,--undefined--,--undefined--,--undefined--,668,749,2071,2031,2897,3135,34,34,23,26,0,0,0
1408,,,Univerisity Students,,,Yes,fad,pre,coda,new word,voiced,d,alveolar,coda,3, ,,,,3,1,1,1,1,1,renamed_46,vbar,--undefined--,--undefined--,--undefined--,--undefined--,673,694,2039,2059,3087,3099,34,33,25,25,0,0.05505626,55
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1408,,,Univerisity Students,,,Yes,fad,post,coda,new word,voiced,d,alveolar,vowel,1, ,,,,1,1,1,1,1,1,renamed_47,vowel,198,175,187,170,937,909,1814,1819,2744,2749,60,60,55,55,0,0.26372707,264
1408,,,Univerisity Students,,,Yes,fad,post,coda,new word,voiced,d,alveolar,coda,2, ,,,,2,1,1,1,1,1,renamed_47,null asp,--undefined--,--undefined--,--undefined--,--undefined--,951,864,2245,2050,3434,3333,47,47,38,38,0,0,0
1408,,,Univerisity Students,,,Yes,fad,post,coda,new word,voiced,d,alveolar,coda,3, ,,,,3,1,1,1,1,1,renamed_47,vbar,--undefined--,--undefined--,--undefined--,--undefined--,795,896,1948,2059,3166,3219,45,38,38,35,0,0.05608004,56
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1408,,,Univerisity Students,,,Yes,feed,pre,coda,trained,voiced,d,alveolar,vowel,1, ,,,,1,1,1,1,1,1,renamed_48,vowel,216,179,199,170,410,401,1533,2079,3095,3224,53,49,40,40,0,0.27473212,275
1408,,,Univerisity Students,,,Yes,feed,pre,coda,trained,voiced,d,alveolar,coda,2, ,,,,2,1,1,1,1,1,renamed_48,null asp,576,576,576,576,659,796,2202,2360,3089,3225,34,34,24,26,0,0,0
1408,,,Univerisity Students,,,Yes,feed,pre,coda,trained,voiced,d,alveolar,coda,3, ,,,,3,1,1,1,1,1,renamed_48,null vbar,576,576,576,576,659,796,2202,2360,3089,3225,34,34,24,26,0,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1408,,,Univerisity Students,,,Yes,feed,post,coda,trained,voiced,d,alveolar,vowel,1, ,,,,1,1,1,1,1,1,renamed_49,vowel,374,213,358,186,354,363,3011,2808,3288,3247,65,64,59,59,0,0.22243403,222
1408,,,Univerisity Students,,,Yes,feed,post,coda,trained,voiced,d,alveolar,coda,2, ,,,,2,1,1,1,1,1,renamed_49,null asp,342,342,--undefined--,--undefined--,707,586,2229,2111,3193,3266,47,47,42,42,0,0,0
1408,,,Univerisity Students,,,Yes,feed,post,coda,trained,voiced,d,alveolar,coda,3, ,,,,3,1,1,1,1,1,renamed_49,vbar,342,342,--undefined--,--undefined--,457,516,1811,1951,2991,3221,46,40,42,40,0,0.05101991,51
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1408,,,Univerisity Students,,,yes,lagging,pre,medial,trained,voiced,g,velar,vowel,1, ,,,,1,1,1,1,1,1,renamed_50,vowel,210,199,200,198,607,649,2008,2055,2603,2663,54,53,47,49,0,0.13507219,135
1408,,,Univerisity Students,,,yes,lagging,pre,medial,trained,voiced,g,velar,vowel,1, ,,,,1,1,1,1,1,1,renamed_50,vowel,--undefined--,--undefined--,--undefined--,--undefined--,532,524,2660,2693,3101,3114,43,43,42,43,0,0.04,40
1408,,,Univerisity Students,,,yes,lagging,pre,medial,trained,voiced,g,velar,medial,2, ,,,,2,1,1,1,1,1,renamed_50,null asp,197,197,197,197,806,702,2448,2446,2793,2852,43,41,38,39,0,0,0
1408,,,Univerisity Students,,,yes,lagging,pre,medial,trained,voiced,g,velar,coda,3, ,,,,3,1,1,1,1,1,renamed_50,null vbar,197,197,197,197,806,702,2448,2446,2793,2852,43,41,38,39,0,0,0
,,, ,,,yes, , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1408,,,Univerisity Students,,,yes,lagging,post,medial,trained,voiced,g,velar,vowel,1, ,,,,1,1,1,1,1,1,renamed_51,vowel,174,171,173,171,782,738,1887,1918,2696,2720,62,62,60,61,0,0.14351991,144
1408,,,Univerisity Students,,,yes,lagging,post,medial,trained,voiced,g,velar,vowel,1, ,,,,1,1,1,1,1,1,renamed_51,vowel,--undefined--,--undefined--,--undefined--,--undefined--,430,436,2656,2649,3057,3082,52,52,52,52,0,0.03540515,35
1408,,,Univerisity Students,,,yes,lagging,post,medial,trained,voiced,g,velar,medial,2, ,,,,2,1,1,1,1,1,renamed_51,null asp,171,169,--undefined--,--undefined--,1175,881,2492,2419,2903,3017,50,50,47,46,0,0,0
1408,,,Univerisity Students,,,yes,lagging,post,medial,trained,voiced,g,velar,coda,3, ,,,,3,1,1,1,1,1,renamed_51,vbar,171,169,169,169,986,883,2477,2385,3122,3016,50,48,46,45,0,0.05467594,55
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1408,,,Univerisity Students,,,yes,nabbing,pre,medial,new word,voiced,b,bilabial,vowel,1, ,,,,1,1,1,1,1,1,renamed_52,vowel,191,188,190,188,851,808,1824,1831,2543,2600,50,50,47,49,0,0.13141173,131
1408,,,Univerisity Students,,,yes,nabbing,pre,medial,new word,voiced,b,bilabial,vowel,1, ,,,,1,1,1,1,1,1,renamed_52,vowel,547,232,522,170,620,604,2521,2483,3060,3056,39,39,37,38,0,0.07252494,73
1408,,,Univerisity Students,,,yes,nabbing,pre,medial,new word,voiced,b,bilabial,medial,2, ,,,,2,1,1,1,1,1,renamed_52,null asp,550,344,550,329,718,652,1943,1937,3164,2865,44,44,34,33,0,0,0
1408,,,Univerisity Students,,,yes,nabbing,pre,medial,new word,voiced,b,bilabial,coda,3, ,,,,3,1,1,1,1,1,renamed_52,vbar,187,187,187,187,663,654,1744,1752,2773,2842,32,29,28,28,0,0.03010085,30
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1408,,,Univerisity Students,,,yes,nabbing,post,medial,new word,voiced,b,bilabial,vowel,1, ,,,,1,0,1,1,0,1,renamed_53,vowel,197,194,195,194,871,803,1873,1860,2816,2761,64,64,62,63,0,0.12248248,122
1408,,,Univerisity Students,,,yes,nabbing,post,medial,new word,voiced,b,bilabial,vowel,1, ,,,,1,1,1,1,1,1,renamed_53,vowel,151,147,151,148,569,558,2315,2285,2770,2799,58,58,57,57,0,0.06098181,61
1408,,,Univerisity Students,,,yes,nabbing,post,medial,new word,voiced,b,bilabial,medial,2, ,,,,2,1,1,1,1,1,renamed_53,null asp,194,193,194,193,691,672,1843,1799,2794,2868,54,46,46,43,0,0,0
1408,,,Univerisity Students,,,yes,nabbing,post,medial,new word,voiced,b,bilabial,coda,3, ,,,,3,1,1,1,1,1,renamed_53,vbar,194,193,194,194,567,562,1688,1747,2750,2791,51,48,46,46,0,0.0336458,34
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1408,,,Univerisity Students,,,yes,nibble,pre,medial,trained,voiced,b,bilabial,vowel,1, ,,,,1,1,1,1,1,1,renamed_54,vowel,198,195,197,194,552,546,1727,1838,2595,2913,53,53,49,50,0,0.08328376,83
1408,,,Univerisity Students,,,yes,nibble,pre,medial,trained,voiced,b,bilabial,vowel,1, ,,,,1,1,1,1,1,1,renamed_54,vowel,545,533,538,530,543,543,1072,1065,2766,2721,51,51,50,50,0,0.03732309,37
1408,,,Univerisity Students,,,yes,nibble,pre,medial,trained,voiced,b,bilabial,medial,2, ,,,,2,1,1,1,1,1,renamed_54,null asp,544,299,530,219,681,582,1762,1637,3114,2907,50,41,36,32,0,0,0
1408,,,Univerisity Students,,,yes,nibble,pre,medial,trained,voiced,b,bilabial,coda,3, ,,,,3,1,1,1,1,1,renamed_54,vbar,201,197,201,198,396,446,1837,1785,2941,2888,38,37,35,35,0,0.03335277,33
